status,reason,overlap_pct,municipality,district,county,fgb_area
missing,no_key_match,,Woodford,Rural Residential - 1 Acre,Bennington,7.270339739967211e-05
missing,no_key_match,,Woodford,Rural Residential - 5 Acres,Bennington,0.00032875124322483427
matched,overlap_100.0pct,100.0,Bennington,Public Open Space District,Bennington,8.229061126627779e-05
missing,no_key_match,,Glastenbury,Forest #1,Bennington,0.00015993335612651761
missing,no_key_match,,Glastenbury,Forest #2,Bennington,0.012532042365544576
missing,no_key_match,,Woodford,Roadside Commercial,Bennington,2.91936072281231e-05
missing,no_key_match,,Stratton,Public,Windham,0.004290032719926571
missing,no_key_match,,Stratton,Conservation,Windham,0.00458657237220505
matched,overlap_100.0pct,100.0,Winhall,Forest,Bennington,0.007057263012576504
missing,no_key_match,,Peru,Bromley Village,Bennington,5.3134319498835235e-05
matched,overlap_100.0pct,100.0,Dorset,Rural Mixed Use District,Bennington,0.0005298602905759725
matched,overlap_100.0pct,100.0,Dorset,Flood Hazard Overlay District,Bennington,0.00043527034247116387
matched,overlap_100.0pct,100.0,Dorset,Rural Residential District,Bennington,0.0062054061928891666
matched,overlap_100.0pct,100.0,Dorset,Rural Resource Protection District,Bennington,0.007600505902844917
matched,overlap_100.0pct,100.0,Dorset,Village Mixed Use District,Bennington,3.431392679559571e-05
matched,overlap_100.0pct,100.0,Dorset,Village Residential District,Bennington,0.00013221689223624154
matched,overlap_100.0pct,100.0,Dorset,Source Water Protection Overlay District,Bennington,0.00028978912221614523
matched,overlap_100.0pct,100.0,Dorset,Village Business District,Bennington,3.074614051129759e-05
matched,overlap_100.0pct,100.0,Dorset,General Business District,Bennington,3.956258184395076e-05
matched,overlap_100.0pct,100.0,Manchester,Office Industrial District,Bennington,0.00013206334075886424
matched,overlap_100.0pct,100.0,Manchester,Mixed Use 3 District,Bennington,9.068404914309128e-05
matched,overlap_100.0pct,100.0,Manchester,Residential 4 District,Bennington,0.00013092772140660744
matched,overlap_100.0pct,100.0,Manchester,Mixed Use 2 District,Bennington,0.00029686073727905847
matched,overlap_100.0pct,100.0,Manchester,Residential 1 District,Bennington,0.0003750714118085831
matched,overlap_100.0pct,100.0,Manchester,Design Review Overlay District,Bennington,0.000606313293408058
matched,overlap_100.0pct,100.0,Manchester Village,Business 2,Bennington,2.746314671853351e-06
matched,overlap_100.0pct,100.0,Manchester,Downtown District,Bennington,1.0873942914870762e-05
matched,overlap_100.0pct,100.0,Manchester,Mixed Use 1 District,Bennington,4.2130162749164695e-05
matched,overlap_100.0pct,100.0,Manchester,Residential 10 District,Bennington,0.0001269079360554925
matched,overlap_100.0pct,100.0,Manchester,Rural Residential District,Bennington,0.0013218943701967683
matched,overlap_100.0pct,100.0,Manchester,Town Center District,Bennington,3.5202141047792437e-05
matched,overlap_100.0pct,100.0,Manchester,Aquifer Protection Overlay District,Bennington,0.00011334639126599075
matched,overlap_100.0pct,100.0,Manchester,Flood Hazard Overlay District,Bennington,0.00047706623077151345
matched,overlap_100.0pct,100.0,Manchester Village,Multiple Dwelling,Bennington,3.012700931539807e-05
matched,overlap_100.0pct,100.0,Manchester,Rural Agricultural District,Bennington,0.002207913045985314
matched,overlap_100.0pct,100.0,Manchester Village,Rural Residential 1,Bennington,9.55550130262168e-05
matched,overlap_100.0pct,100.0,Manchester Village,Business 1,Bennington,3.7376743134000174e-05
matched,overlap_100.0pct,100.0,Manchester,Forest Conservation District,Bennington,0.006373871903632752
matched,overlap_100.0pct,100.0,Manchester Village,Rural Residential 2,Bennington,9.726222917971605e-05
matched,overlap_100.0pct,100.0,Manchester Village,Village Residential,Bennington,2.074578579464272e-05
matched,overlap_100.0pct,100.0,Manchester Village,Preservation District,Bennington,0.00018794349761746762
matched,overlap_100.0pct,100.0,Manchester Village,Equinox Historic District,Bennington,1.7026235254796908e-05
matched,overlap_100.0pct,100.0,Manchester Village,Rural Residential 5,Bennington,8.095199285755354e-05
matched,overlap_100.0pct,100.0,Manchester Village,Forest And Recreation,Bennington,8.192084501831227e-05
matched,overlap_100.0pct,100.0,Dorset,Design Review Overlay District,Bennington,6.841844936221269e-05
matched,overlap_99.5pct,99.46,Rupert,Village Residential,Bennington,1.5031096071303852e-05
matched,overlap_100.0pct,99.97,Rupert,Agricultural District,Bennington,0.0007382127090536599
matched,overlap_100.0pct,100.0,Sandgate,Flood Hazard Overlay,Bennington,4.948804612418986e-05
matched,overlap_100.0pct,100.0,Manchester Village,Historic Core District,Bennington,4.883447788067907e-05
matched,overlap_100.0pct,100.0,Manchester Village,Rural Residential 3,Bennington,0.0005498344563114109
missing,no_key_match,,Sunderland,Rural Commercial Residential,Bennington,0.00018893836755616266
missing,no_key_match,,Sunderland,Commercial Industrial,Bennington,0.00024583892897280944
missing,no_key_match,,Sunderland,Inundation Hazard Overlay Area,Bennington,0.00025986215586053913
missing,no_key_match,,Sunderland,Rural Residential,Bennington,0.0024654286639059285
missing,no_key_match,,Sunderland,Forest,Bennington,0.010092529270567934
missing,no_key_match,,Sunderland,River Corridor Overlay Area,Bennington,0.00038388124170039416
missing,no_key_match,,Sunderland,Village Residential,Bennington,4.6026144086704444e-05
matched,overlap_100.0pct,100.0,Arlington,Commercial-Residential,Bennington,1.8338302076772314e-05
matched,overlap_100.0pct,100.0,Arlington,Village-Residential District,Bennington,0.0003055437267548616
matched,overlap_100.0pct,100.0,Arlington,Planned Industrial,Bennington,4.204741143331122e-05
matched,overlap_100.0pct,100.0,Arlington,Commercial-Residential-Rural,Bennington,4.36881239557052e-05
matched,overlap_100.0pct,100.0,Arlington,Commercial-Industrial,Bennington,4.166845898235739e-05
matched,overlap_100.0pct,100.0,Arlington,Residential Rural,Bennington,0.005227374489328477
matched,overlap_100.0pct,100.0,Arlington,Forest And Recreation,Bennington,0.0064096730933479625
matched,overlap_100.0pct,100.0,Sandgate,River Corridor Overlay,Bennington,0.00023582989311117563
missing,no_key_match,,Sandgate F2,Forst #2,Bennington,0.010462802627656463
matched,overlap_100.0pct,100.0,Sandgate,Forest #1,Bennington,0.0011079424428860323
matched,overlap_100.0pct,100.0,Sandgate,Rural Residence,Bennington,0.0005632635221882711
matched,overlap_99.8pct,99.83,Rupert,Village Neighborhood,Bennington,0.0001178231238474379
matched,overlap_99.3pct,99.33,Rupert,Fluvial Erosion Hazard Overlay District,Bennington,0.00017963261944037951
matched,overlap_97.6pct,97.64,Rupert,Forest Conservation Overlay,Bennington,0.007817576052011627
matched,overlap_99.9pct,99.91,Rupert,Rural Residential,Bennington,0.0011892237348566726
matched,overlap_98.5pct,98.47,Rupert,Resource Management,Bennington,0.0034260950772909173
matched,overlap_99.1pct,99.1,Rupert,Flood Hazard Overlay,Bennington,0.00029956788123687946
matched,overlap_99.6pct,99.65,Rupert,Village Center,Bennington,2.4077344852564433e-05
matched,overlap_100.0pct,99.96,Shaftsbury,Rural 80,Bennington,0.0035154279972639084
matched,overlap_99.9pct,99.92,Shaftsbury,Rural 200,Bennington,0.0009477168554893724
matched,overlap_100.0pct,99.96,Shaftsbury,Rural 40,Bennington,0.004346523438902306
matched,overlap_99.6pct,99.64,Shaftsbury,Roadside Commercial,Bennington,8.345081258267738e-05
matched,overlap_99.9pct,99.92,Shaftsbury,Forest And Recreation,Bennington,0.0029052947783011233
matched,overlap_99.8pct,99.85,Shaftsbury,Industrial 1,Bennington,3.152409861274094e-05
matched,overlap_99.6pct,99.61,Shaftsbury,Commercial-Industrial,Bennington,2.165147985906687e-05
matched,overlap_99.9pct,99.94,Shaftsbury,Industrial 2,Bennington,0.0001783912396181994
matched,overlap_99.9pct,99.9,Shaftsbury,Recreation Area Access Overlay Zone,Bennington,0.0006085184954941795
missing,no_key_match,,North Bennington,Shoreland Protection Area,Bennington,2.1691027502001632e-05
missing,no_key_match,,North Bennington,Village Residential 10,Bennington,1.0184797011714093e-05
missing,no_key_match,,North Bennington,Village Commercial District,Bennington,1.060580408810806e-05
missing,no_key_match,,North Bennington,Village Residential 20,Bennington,0.00010535507045930444
missing,no_key_match,,North Bennington,Industrial District,Bennington,1.591397967250964e-05
missing,no_key_match,,North Bennington,Village Residential-Professional District,Bennington,9.014774533383587e-06
missing,no_key_match,,North Bennington,Educational Campus District,Bennington,0.00010136769556908937
missing,no_key_match,,North Bennington,Village Residential 40,Bennington,0.00012600175066278312
matched,overlap_99.7pct,99.71,Shaftsbury,Village Center 1,Bennington,1.802316663474444e-05
matched,overlap_99.9pct,99.94,Shaftsbury,Village Residential,Bennington,0.0002615426319626294
matched,overlap_100.0pct,100.0,Bennington,Route 7a Corridor Overlay District,Bennington,7.949867419355032e-05
matched,overlap_100.0pct,100.0,Bennington,Fluvial Erosion Hazard Area Overlay District,Bennington,0.00028171656639202133
matched,overlap_100.0pct,100.0,Bennington,Planned Commercial District,Bennington,0.00015509897275655526
matched,overlap_100.0pct,100.0,Bennington,Mixed Residential District #2,Bennington,6.892945569014583e-05
matched,overlap_100.0pct,100.0,Bennington,Industrial District,Bennington,0.0002256903210395747
matched,overlap_100.0pct,100.0,Bennington,Rural Residential District,Bennington,0.0015435219338461017
matched,overlap_100.0pct,100.0,Bennington,Mixed Use District #2,Bennington,5.886167043386065e-05
matched,overlap_100.0pct,100.0,Bennington,Mixed Use Form-Based-Design Area,Bennington,0.00010569617065055995
matched,overlap_100.0pct,100.0,Bennington,Village Residential District,Bennington,0.0006634311645329598
matched,overlap_100.0pct,100.0,Bennington,Residential Form-Based-Design Area,Bennington,0.0007398029409327332
matched,overlap_100.0pct,100.0,Bennington,Mixed Residential District #1,Bennington,8.432818504404615e-05
matched,overlap_100.0pct,100.0,Bennington,Downtown Form-Based-Design Area,Bennington,3.193507223429148e-05
matched,overlap_100.0pct,100.0,Bennington,Historic Bennington Design Review District,Bennington,5.692918058143224e-05
matched,overlap_100.0pct,100.0,Bennington,Institutional & Professional District,Bennington,0.0001212580998640741
matched,overlap_100.0pct,100.0,Bennington,Downtown District,Bennington,3.2097118375408936e-05
matched,overlap_100.0pct,100.0,Bennington,Mixed Use District #1,Bennington,4.6785427373298555e-05
matched,overlap_100.0pct,100.0,Bennington,Flood Hazard Overlay District,Bennington,0.0007449096727743136
matched,overlap_100.0pct,100.0,Bennington,Rural Conservation District,Bennington,0.005229659808484048
missing,no_key_match,,Old Bennington,Rural Residential District,Bennington,0.0001075611180728504
matched,overlap_100.0pct,100.0,Bennington,Forest District,Bennington,0.002650233896169778
matched,overlap_100.0pct,100.0,Bennington,Planned Airport District,Bennington,0.0002157866079766686
matched,overlap_100.0pct,100.0,Bennington,Airport Approach Overlay District,Bennington,0.00026881167814854674
missing,no_key_match,,North Bennington,Flood Hazard Area,Bennington,6.317120733031041e-06
missing,no_key_match,,North Bennington,Village Residential 3,Bennington,1.4238158763820472e-06
missing,no_key_match,,North Bennington,Conservation,Bennington,0.00012132984111124277
missing,no_key_match,,North Bennington,Village Residential 120,Bennington,4.121632264158372e-05
matched,overlap_100.0pct,100.0,Bennington,Agricultural District,Bennington,0.0002369907339857848
matched,overlap_100.0pct,100.0,Pownal,Village,Bennington,0.0005233268895300587
matched,overlap_100.0pct,100.0,Pownal,Rural Residential 2,Bennington,0.0079785172851264
matched,overlap_100.0pct,100.0,Pownal,Flood Hazard Overlay,Bennington,0.000583548204702124
matched,overlap_100.0pct,100.0,Pownal,Forest,Bennington,0.004464323404976246
matched,overlap_100.0pct,100.0,Pownal,Rural Residential 1,Bennington,0.00041690585936675996
matched,overlap_100.0pct,100.0,Pownal,Industrial,Bennington,1.7432039915634842e-05
